time,tavg,tmin,tmax,Humidity (%),WindSpeed,Precipitation
22-08-2022,28.4,25.1,33.1,60.91656353,5.107648877,7.57
23-08-2022,28.7,24.9,33.3,69.53493034,9.254527406,0
24-08-2022,26.7,25.3,30,50.04246302,9.151513734,6.85
25-08-2022,28.4,24.9,32.5,58.40963854,5.706086785,0
26-08-2022,29.4,25.3,33.8,60.26623034,7.765946086,5.89
27-08-2022,28.7,26.1,33.7,68.83261368,6.072448381,0
28-08-2022,28.3,25.8,32,64.87239968,10.21723666,5.99
29-08-2022,28.9,25.7,33.2,66.24591466,12.05946967,0.2
30-08-2022,29.8,26.4,34.3,65.17849367,14.33966373,7.24
31-08-2022,29,26.6,33.5,54.88663586,7.211502033,2.8
01-09-2022,29.1,25.7,33.2,56.53462769,12.52795211,8.49
02-09-2022,29.4,26.4,33.7,54.16598085,6.238186359,5.18
03-09-2022,28.7,26.6,32.6,52.50700271,11.8186565,3.45
04-09-2022,28.2,25.9,31.8,57.66512572,8.966585621,8.93
,,,,53.29824848,12.54789944,5.24
,,,,53.9632719,6.409663471,11.69
,,,,50.91225293,5.613102855,2.83
,,,,65.79424667,14.21053592,1.95
,,,,59.86623068,8.344597269,0
,,,,62.10026897,6.389994816,0.22
,,,,61.06881795,8.071623997,1.81
,,,,68.79994122,7.052826127,0
,,,,53.32435156,14.40115535,6.19
,,,,52.60431635,6.96169328,0
,,,,67.18066155,7.399160547,0
,,,,55.89027172,5.862450306,0
,,,,63.22081764,9.531587511,0
,,,,59.60592506,10.95774772,9.09
,,,,69.26511397,14.78325751,0.43
,,,,56.67357725,10.80974301,0
,,,,52.48513729,12.90323391,0
,,,,68.58644905,10.07593311,4.75
,,,,59.91946167,6.530417816,9.39
,,,,69.99954139,6.752107255,7.37
,,,,57.21264855,13.3273144,0
,,,,58.0536226,8.364577861,9.97
,,,,66.50440901,11.15784027,8.09
,,,,51.09482495,12.16197893,5.36
,,,,56.16726745,5.856331812,0
,,,,60.94247378,14.43770661,0
,,,,55.64964034,10.24274565,0
,,,,58.26858445,14.87130416,0.32
,,,,60.00783218,7.55188741,3.96
,,,,57.22738938,7.297629765,0
,,,,61.71677059,7.164700067,0
,,,,64.52293678,9.21165929,1.85
,,,,58.49554763,10.2509762,7.93
,,,,69.19953278,14.33167471,1.47
,,,,60.78307929,11.95941999,3.94
,,,,56.17839924,12.17402934,8.49
,,,,63.60117733,5.955426806,0
,,,,51.13162719,12.54567825,0
,,,,59.51690796,9.491198719,0
,,,,55.88548096,14.761295,1.61
,,,,57.14222484,14.39436237,0
,,,,54.07079392,8.903870302,11.31
,,,,60.7087291,10.30494067,4.22
,,,,50.95914634,12.95230397,6.37
,,,,66.78128259,13.6425718,0
,,,,67.51330363,11.54216523,2.75
,,,,68.00016596,10.20226857,1.46
,,,,61.27700224,14.15526941,3.96
,,,,65.9496604,10.11990386,4.91
,,,,56.21158328,10.85539889,1.23
,,,,51.20111406,7.989008751,1.96
,,,,51.53511452,7.386137663,8.64
,,,,63.93016127,14.80631197,0
,,,,64.34311571,12.30308766,6.6
,,,,51.57544149,9.148819499,4.45
,,,,66.53044333,12.65040305,6.74
,,,,66.96385099,12.47869922,1.44
,,,,50.58580155,14.78928018,8.17
,,,,61.51515845,5.401372527,0
,,,,61.37901933,10.06143263,5.5
,,,,56.206869,12.68738701,5.49
,,,,60.01801549,9.972807562,3.78
,,,,68.18135826,12.67030004,8.13
,,,,53.73494124,12.83127837,8.52
,,,,63.4802264,14.97966764,6.42
,,,,60.08610809,12.68301847,11.88
,,,,51.19877807,7.066963312,1
,,,,56.46039649,8.660936853,1.66
,,,,69.29221181,12.92414306,4.43
,,,,54.52431655,5.287095867,2.12
,,,,59.64599371,11.86026411,1.18
,,,,57.011176,13.3410299,0
,,,,67.36950644,13.97987786,6.89
,,,,50.05874034,14.82303308,2.46
,,,,59.15286841,14.83053804,2.72
,,,,64.39368149,13.13340028,0
,,,,53.29321337,6.280194685,1.04
,,,,52.79465062,7.507600746,4.18
,,,,52.72939305,11.14874438,0
,,,,55.91573254,10.64681061,2.16
,,,,51.86459682,10.39000368,0.83
,,,,66.25441201,14.54615397,2.48
,,,,53.98951807,7.321682088,2.1
,,,,63.98998511,8.837889938,0
,,,,67.17438288,6.066059574,7.24
,,,,63.24736241,12.91414025,0
,,,,51.01199603,6.106114236,4.07
,,,,57.5145414,11.16423773,8.2
,,,,55.14576426,7.271019252,2.58
,,,,64.98723105,7.884874742,0
,,,,56.10610675,14.2340283,23.83
,,,,58.61893117,12.7875133,0
,,,,64.74977898,9.521339062,6.95
,,,,58.56283721,8.022288739,29.06
,,,,55.04395107,14.90499755,10.33
,,,,61.89757398,11.0634308,12.31
,,,,57.72761823,6.906872791,30.48
,,,,63.47639062,5.156278476,0
,,,,63.89038838,11.90901077,12.73
,,,,57.62333566,5.03018258,12.09
,,,,62.21937047,5.24271475,0.44
,,,,64.46120214,9.279277219,2.66
,,,,54.98820377,9.832445031,27.05
,,,,53.3828671,11.11602505,0
,,,,50.99750869,7.816580521,9.23
,,,,59.12301031,7.704937724,1.43
,,,,57.35304197,5.449676489,14.88
,,,,64.45253024,13.83399039,4.09
,,,,61.99901125,7.536103423,14.61
,,,,68.40511851,5.690290587,11.13
,,,,60.7843951,8.853769814,12.52
,,,,68.99773262,7.241810782,10.4
,,,,69.95169072,14.83465439,13.43
,,,,57.0515486,5.457889243,15.09
,,,,53.2413421,8.990883742,12.95
,,,,65.92392732,5.518995945,9.15
,,,,51.06393421,11.21759739,27.14
,,,,64.50422784,12.62715675,0
,,,,58.30410376,5.903237162,44.48
,,,,67.41434392,8.055135008,0
,,,,77.53508431,21.63522167,4.76
,,,,77.72492348,16.55471568,0
,,,,67.80141719,21.69361851,7.46
,,,,69.46943923,21.54548277,25.22
,,,,83.13572172,19.37603067,0
,,,,79.54322785,15.12934027,32.49
,,,,72.82374104,13.06526379,9.37
,,,,75.95484637,16.85444689,0
,,,,81.05185996,20.33786985,0
,,,,71.92277874,13.89653846,19.04
,,,,71.95166507,16.70371719,4.01
,,,,77.56055976,21.81493187,36.13
,,,,77.12027438,20.99027511,1.59
,,,,81.72129987,15.38647085,10.32
,,,,76.87734136,16.46272902,2.48
,,,,78.29166534,14.48386394,25.77
,,,,73.86361463,17.39147732,0
,,,,81.87150025,15.77421329,0
,,,,66.20233318,20.93484192,3.92
,,,,65.80921441,16.37930585,8.75
,,,,72.76512015,18.1360967,0
,,,,81.21920432,15.82459723,18.44
,,,,80.24604371,21.97226445,22.61
,,,,71.62502096,14.80758511,6.7
,,,,84.56793824,20.73913511,1.77
,,,,73.09360095,21.55766164,33.94
,,,,65.05287074,14.11002441,0
,,,,68.20546802,20.59045312,19.97
,,,,72.29966428,14.11653652,4.83
,,,,71.45368574,19.77579027,14.74
,,,,77.86666327,21.93088784,23.83
,,,,77.19716676,17.92995681,16.79
,,,,83.2362925,16.3290433,0
,,,,83.972324,19.9997438,25.7
,,,,66.81492773,18.26517694,0
,,,,72.5962476,13.65128566,21.95
,,,,69.9228229,19.86589421,18.77
,,,,72.70425646,14.76947662,7.73
,,,,80.74202853,15.82217635,18.95
,,,,70.99586794,13.17338001,0
,,,,69.48597921,16.02652438,0
,,,,75.04558174,17.98665732,20.29
,,,,81.16407242,19.40404544,6.99
,,,,71.36634917,17.69599357,34.4
,,,,68.1752381,20.60372273,6.56
,,,,73.34999316,17.18180171,0
,,,,75.31473195,18.42525866,51.62
,,,,78.80742768,17.57145206,0
,,,,69.71683721,13.56477388,14.25
,,,,68.66801523,19.36523316,13.61
,,,,79.97625449,21.37050918,22.7
,,,,73.27151219,17.23725983,6.94
,,,,72.38770449,13.06717094,7.9
,,,,81.2476424,16.17869555,9.76
,,,,66.45408371,13.73369835,39.01
,,,,82.2804602,19.78366307,24.98
,,,,80.76177159,14.07765384,0
,,,,71.51215169,12.5823554,4.07
,,,,77.0349462,15.14254215,10.03
,,,,77.42834284,21.0086943,0
,,,,77.24040388,13.42893546,0
,,,,78.44607005,19.7719129,1.79
,,,,80.74231826,20.48720457,0
,,,,79.87790692,20.71916981,35.65
,,,,77.46464136,17.00477557,13.27
,,,,66.7394664,21.96969076,0
,,,,84.66801655,13.9979968,7.38
,,,,84.46315221,13.47022266,18.58
,,,,69.04949456,19.25272393,22.99
,,,,65.23112659,12.49797904,14.98
,,,,77.21994942,19.63139574,19.91
,,,,78.78972577,18.0125539,9.9
,,,,65.99123324,14.44198884,9.94
,,,,76.7671705,18.12494934,61.4
,,,,75.52435323,17.89864572,2.97
,,,,78.87075746,15.3380765,0
,,,,83.22471576,17.08612965,5.43
,,,,72.33118201,19.1812518,10.37
,,,,79.6180502,18.99929787,0
,,,,68.71787096,20.67602108,19.52
,,,,79.96431448,19.69360948,2.85
,,,,79.12127492,15.78453132,0
,,,,79.99191384,19.60588021,11.69
,,,,65.74700424,14.65774319,0
,,,,81.75168037,17.40839287,27.21
,,,,78.08878503,20.07392313,0
,,,,72.31590589,13.72179572,3.88
,,,,76.23056464,13.78528559,17.17
,,,,78.5415237,12.09654701,6.46
,,,,79.30038698,16.19085229,0
,,,,80.96625161,17.24723092,0
,,,,74.8600674,17.67557347,30
,,,,50.92782849,7.616030173,0.33
,,,,69.30526109,9.122461557,0
,,,,55.83661607,7.917493957,1.74
,,,,61.1523664,9.276451741,2.27
,,,,61.43439418,6.973907356,5.87
,,,,55.08740032,8.207407358,0
,,,,57.73279329,6.196535334,11.5
,,,,66.18588093,5.792600841,0.29
,,,,63.28701674,10.88761324,11.63
,,,,50.2253282,11.87849617,4.01
,,,,60.5666584,14.81194861,5.84
,,,,62.75084837,7.291586635,7.13
,,,,69.31231379,10.0740518,0.93
,,,,61.35008359,14.55424143,0
,,,,64.73767328,9.880207108,6.59
,,,,67.95029843,10.54691281,13.85
,,,,65.57461863,9.671776001,3.05
,,,,62.0927473,7.904468473,3.28
,,,,51.25231174,6.406180893,4.67
,,,,64.68954097,13.38854061,0
,,,,51.7719464,14.47737105,8.88
,,,,60.21603665,13.57483915,0
,,,,59.72997479,9.916233006,10.48
,,,,60.28574928,10.87509331,4.31
,,,,52.52919771,12.87031989,9.4
,,,,61.55246556,11.69870799,0
,,,,60.72016591,8.49539083,7.39
,,,,65.76423659,5.987476452,3.94
,,,,68.04842135,10.99659447,1.75
,,,,50.02307613,10.52257588,8.73
,,,,61.4280236,5.658836496,6.89
,,,,53.72333477,8.092975008,3.89
,,,,55.79271334,13.79413658,0
,,,,61.40803304,7.483014272,1.4
,,,,53.5429638,9.583951205,7.53
,,,,55.07454102,6.669799466,0
,,,,60.14015266,6.867057585,4.52
,,,,57.42376076,10.53518898,6.26
,,,,64.23832936,9.975092841,9.29
,,,,61.65920757,7.39011212,4.11
,,,,62.43771791,9.205714019,0
,,,,57.53591564,12.43169271,9.19
,,,,66.44496804,12.73854149,1.8
,,,,50.10793435,5.625351056,5.57
,,,,62.41631723,14.89358204,0
,,,,51.60494771,11.58379399,0
,,,,59.11263642,6.040168359,0
,,,,60.95652174,11.94072998,10.11
,,,,52.27374537,10.07462503,2.8
,,,,60.1110463,14.93735343,6.63
,,,,59.72456727,10.89903744,13.31
,,,,63.58310383,6.427191665,7.68
,,,,61.57533249,12.09909565,12.5
,,,,56.18668611,12.11624085,0
,,,,64.93138463,14.41749579,3.02
,,,,54.07317062,6.150513077,0
,,,,53.53165268,11.64248902,0
,,,,51.54957238,6.484105421,0
,,,,69.22233477,13.4876038,0
,,,,60.73833472,9.363880992,0.07
,,,,50.51716763,7.51624843,3.44
,,,,60.33560339,7.501245563,4.62
,,,,60.90028402,9.327794578,7.88
,,,,63.25193253,14.84003694,5.83
,,,,54.17319959,11.43102159,12.77
,,,,60.44795421,10.62675936,13.56
,,,,52.38774682,7.780421635,0.53
,,,,67.08571378,14.59912471,4.27
,,,,51.5416203,9.96867323,3.1
,,,,57.5515756,5.250735147,0
,,,,60.96210233,11.70974034,7.58
,,,,59.10833156,6.024170882,7.13
,,,,60.20190001,13.54366296,6.52
,,,,61.19132978,9.832824591,7.69
,,,,60.93999024,12.62079288,0
,,,,61.33189895,6.121825194,9.56
,,,,57.73341897,6.67380007,9.3
,,,,61.28535936,14.06399673,0
,,,,52.38565736,13.339311,0.82
,,,,64.29703319,11.47066763,5.5
,,,,52.8659268,5.905015136,17.34
,,,,62.75150048,13.7973984,4.32
,,,,52.9704785,8.997244239,4.7
,,,,52.59724591,9.030204591,1.73
,,,,68.67301873,10.30327471,2.62
,,,,52.36110325,9.893667677,10.71
,,,,53.62804553,12.33193817,3.56
,,,,54.52514971,9.441643534,10.48
,,,,67.94297135,13.33957434,1.94
,,,,59.92986927,6.880094183,5.08
,,,,63.38596476,14.42353558,0
,,,,61.49984379,5.229548144,0.14
,,,,67.78069855,6.713655448,1.49
,,,,50.74422779,5.232326197,2.78
,,,,63.81748499,8.511829675,2.47
,,,,50.65849488,11.61217995,2.25
,,,,69.58193628,14.45911624,9.28
,,,,51.69329091,8.588711225,0.76
,,,,67.81174206,14.25804233,6.27
,,,,54.09484981,13.17507315,3.23
,,,,53.00755674,8.842837892,1.46
,,,,53.39473643,6.404193678,13.72
,,,,67.68467169,14.03795276,6.12
,,,,50.02676806,10.88670122,2.41
,,,,67.42193746,8.907887683,6.14
,,,,50.51067094,8.851419365,5.94
,,,,58.0242476,6.284892764,2.55
,,,,65.02828107,7.850809594,0
,,,,59.33266562,10.15285307,1.1
,,,,56.04078115,7.835962475,0
,,,,63.42135771,9.790861948,0
,,,,59.2099557,6.695858179,6.29
,,,,57.78539329,12.23481308,4.49
,,,,60.87731446,6.581375861,1.67
,,,,55.32302357,10.84838593,5.4
,,,,58.36119942,9.570934246,7.83
,,,,50.04164979,14.28281088,3.65
,,,,69.1311188,14.81543073,1.71
,,,,57.68026105,5.334791314,1.84
,,,,64.67309418,9.911878364,0
,,,,62.87672035,11.91776662,7.05
,,,,56.83748122,14.86725489,13.39
,,,,67.77184196,9.622650102,0
,,,,56.41785354,9.415217209,0.29
,,,,55.54187738,11.76878993,4.55
,,,,50.66841602,11.52198057,1.47
,,,,57.53675283,12.04841145,6.14
,,,,53.53740804,10.55583532,0
,,,,60.60788871,14.93099224,0
,,,,68.78776294,6.857710052,7.7
,,,,54.26573395,8.564814779,6.85
,,,,59.49215177,5.876328357,7.29
,,,,54.90175182,9.808736578,12.81
,,,,62.13547364,11.89919118,0.61
,,,,55.41711381,14.25532898,12.27
,,,,55.99300604,6.335498077,10.61
,,,,65.03365918,13.73971781,1.52
,,,,56.13322103,11.8371817,0
,,,,65.71912746,5.849384493,0
,,,,67.8297313,10.98615745,6.42
,,,,62.32560971,12.27545637,0
,,,,53.68425607,7.520599484,4.16
,,,,61.10999184,10.21000676,1.92
,,,,54.39973086,6.618707,4.3
,,,,54.68105907,10.18850506,7.58
,,,,50.9007106,5.603168529,5.03
,,,,62.83312373,12.22990135,7.35
,,,,56.20476841,5.518436868,12.61
,,,,51.11337332,7.584702312,0
,,,,57.10967711,5.633689215,4.39
,,,,58.39889034,14.78759447,2.78
,,,,51.83830448,12.23209136,3.06
,,,,55.08379668,12.49701776,0
,,,,51.63857381,6.116207598,4.08
,,,,67.09892934,7.988556912,0.47
,,,,54.59413905,14.98834392,6.52
,,,,56.13990533,7.012364441,15.84
,,,,53.42623221,7.420606199,0
,,,,61.71817901,9.302007125,4.82
,,,,63.88443847,7.876555668,0
,,,,67.4695208,11.34666719,3.74
,,,,67.60087803,6.547437096,7.75
,,,,64.6596462,8.760706082,5.42
,,,,69.50064164,10.89767685,9.82
,,,,62.48755875,13.03342303,6.35
,,,,61.82307415,8.833896463,0
,,,,52.26407796,10.35644399,12.4
,,,,52.86169788,13.33795932,0
,,,,56.48298999,12.92416124,12.24
,,,,63.92897039,5.938395877,6.4
,,,,55.26136582,13.68992217,4.83
,,,,64.54917402,5.228557533,11.62
,,,,50.1967383,7.118655237,5.92
,,,,57.98782274,11.65072743,7.88
,,,,51.8276688,7.568021767,3.97
,,,,56.59206446,14.48910832,0
,,,,51.6998723,14.81604424,0
,,,,52.97744491,7.435031919,13.54
,,,,68.08785412,5.582241525,10.63
,,,,55.15278838,13.17936517,2.37
,,,,64.85281955,5.493124401,0
,,,,55.87764721,5.077778793,11.03
,,,,57.07295445,11.79382776,7.74
,,,,52.17480383,13.00941033,8.41
,,,,64.78210376,8.624182278,9.63
,,,,55.34919954,6.047505052,9.03
,,,,62.41717979,7.239527145,12.81
,,,,63.05908446,8.208687499,7.25
,,,,59.70970955,14.08701216,0
,,,,62.83389436,7.400724701,1.33
,,,,56.240416,10.32567853,5.53
,,,,67.65502659,10.34607348,4.69
,,,,67.23617541,8.92978907,7.05
,,,,68.3097917,9.634207852,3.22
,,,,62.55312672,11.64694911,0
,,,,69.45934504,12.8016951,4.49
,,,,67.37607545,11.59711322,0
,,,,67.45195637,7.935313734,0
,,,,60.88691886,11.87656551,5.66
,,,,66.46821649,14.02935963,0
,,,,69.75358012,6.399714471,0.88
,,,,60.27930417,10.33387372,5.49
,,,,67.76732803,8.409793462,0.25
,,,,63.01937263,13.39985249,5.08
,,,,55.53364929,13.32517639,9
,,,,64.69475574,7.347512612,0
,,,,50.69679727,11.71077779,0.21
,,,,61.48262677,8.320224601,6.18
,,,,66.43891614,11.48018689,0.82
,,,,65.00062529,13.31745393,6.15
,,,,61.467898,8.924029912,5.58
,,,,61.17957418,7.511060745,1.35
,,,,62.61415691,6.833772904,9.64
,,,,58.13012682,9.79272802,0
,,,,63.90684619,13.33664217,6.06
,,,,56.09739031,10.0934819,0
,,,,63.51900939,8.002059062,3.47
,,,,60.07843149,14.66821881,3.3
,,,,59.0532017,10.03277013,0
,,,,59.72049481,12.51871118,10.67
,,,,67.11711097,11.17485695,0
,,,,53.53762846,13.31416961,1.31
,,,,67.04506209,6.157406156,8.9
,,,,56.79139854,10.54601877,4.13
,,,,67.66759899,10.91818576,1.07
,,,,51.89364825,14.22132464,0.01
,,,,57.06774657,12.80714351,3.11
,,,,69.49842954,5.689523463,1.05
,,,,66.13239371,6.094566038,3.58
,,,,69.91715404,9.762953787,0
,,,,63.99352323,12.42217246,7.43
,,,,58.89800979,13.96256096,0
,,,,51.26884284,6.281494372,0
,,,,50.20950244,11.70589016,17.09
,,,,53.85688641,7.305932712,8.01
,,,,67.73901162,14.25763497,0
,,,,59.62889531,14.97335817,0
,,,,58.96815237,14.53184074,6.44
,,,,53.23208917,11.08425566,0
,,,,50.34732782,10.72301322,8.2
,,,,61.60409613,13.1958478,5.59
,,,,62.58489915,14.64007104,4.45
,,,,61.9266108,9.225830301,3.95
,,,,63.5140521,14.54218691,10.31
,,,,57.07850097,5.750985579,8.99
,,,,53.04481892,11.17026801,14.11
,,,,67.31946117,12.9640117,0.65
,,,,54.35643551,13.80965231,21.08
,,,,57.80185496,9.601080268,0
,,,,53.07680308,14.96502049,30.32
,,,,69.76091546,11.48735792,31.77
,,,,61.50214493,11.52950948,0
,,,,69.72608381,8.041592531,27.39
,,,,59.43592413,11.59427371,0
,,,,56.38659306,13.56486661,5.52
,,,,58.40937753,9.515991806,11.66
,,,,52.89531613,6.849640591,5.23
,,,,62.49576226,6.648062816,6.66
,,,,52.27985114,11.96718762,24.15
,,,,57.67582246,9.251126803,28.06
,,,,67.71671094,5.181249441,10.29
,,,,58.62001213,11.77941684,11.96
,,,,64.50897751,8.256150331,21.47
,,,,52.22905634,14.18597277,0
,,,,67.03857404,14.83729281,12.57
,,,,55.81828478,10.97216842,8.65
,,,,52.98128179,5.398575883,16.23
,,,,53.22426874,14.84072612,0
,,,,61.43676529,7.194834017,17.47
,,,,54.40320349,14.40129563,16.25
,,,,59.23847665,9.171823815,41.69
,,,,55.09708304,13.38883039,0
,,,,67.68263041,11.00217988,46.72
,,,,64.9102118,8.67297901,40.85
,,,,79.5937423,12.42454657,31.25
,,,,79.22431194,20.92478984,4.42
,,,,83.19079511,20.435284,26.76
,,,,73.58979342,21.53110622,0
,,,,80.15570095,19.39908419,0
,,,,72.59696345,12.61670782,3.36
,,,,79.70012672,20.14833917,0
,,,,77.40913684,14.55102108,0
,,,,78.91209263,12.24723712,36.3
,,,,80.45910506,13.41282385,1.27
,,,,82.57906939,21.99892204,18.98
,,,,71.34075671,12.98749831,54.21
,,,,78.64121678,15.8668265,10.32
,,,,84.14545199,18.9305484,0
,,,,68.66734939,19.41956374,40
,,,,69.82155761,20.86993756,9.8
,,,,73.98259251,18.86496457,24.73
,,,,76.17543341,13.99586565,0
,,,,72.04523198,12.51401097,16.45
,,,,65.88977908,21.10045756,11.08
,,,,81.52179618,14.57507867,6.49
,,,,79.20034498,20.98549832,26.52
,,,,82.55655751,21.17265023,1.9
,,,,80.95413118,14.56216577,7.82
,,,,69.03826563,15.43003845,13.56
,,,,66.74093691,18.71547449,25
,,,,81.38843313,14.7282457,8.28
,,,,74.92144899,21.08786412,9.64
,,,,76.30251059,18.08976383,9.52
,,,,82.62512608,17.27875957,9.43
,,,,80.35755079,18.69532235,0
,,,,65.59320221,12.46931005,23.37
,,,,68.72979502,15.5411154,24.39
,,,,69.25577689,17.17441168,0
,,,,79.88918694,21.31560255,5.22
,,,,73.24997699,16.97350691,31.84
,,,,79.45746198,17.36788849,13.59
,,,,76.36813533,17.12156593,7.19
,,,,76.74211932,12.76426576,0
,,,,69.2410607,17.78104023,30.88
,,,,66.79805849,19.30148953,1.48
,,,,73.46854496,19.6611962,22.3
,,,,77.53239174,15.43714256,40.82
,,,,80.04444644,21.30072464,13.85
,,,,75.84545356,19.46072984,33.33
,,,,71.15959872,18.33833011,19.01
,,,,84.58830519,19.07263323,27.15
,,,,65.32546324,13.87827512,8.24
,,,,65.2832624,18.89272705,0
,,,,74.46694586,16.84541956,5.07
,,,,75.57978415,14.94134723,6.68
,,,,70.54985031,18.34500406,16.04
,,,,79.22478026,14.94343867,22.7
,,,,84.65196959,14.85060596,0
,,,,72.98317977,21.38220119,14.42
,,,,82.96235752,19.24033493,16.73
,,,,72.48339329,13.53822065,12.79
,,,,77.17783799,16.3707419,0
,,,,72.96475604,19.22096537,18.19
,,,,83.58940441,20.7728518,17.61
,,,,81.16920033,18.76366078,24.41
,,,,83.85768342,20.63172516,8.69
,,,,72.11496043,12.46102926,16.53
,,,,82.4335519,21.69772407,20.44
,,,,74.59740795,19.40615156,12.71
,,,,69.62591272,19.54132493,0
,,,,84.2448652,21.28427889,0
,,,,82.49894205,14.89047589,0
,,,,66.47121729,12.78267509,0
,,,,70.31874817,19.64778899,15.79
,,,,84.32861645,18.58469134,0
,,,,70.49306796,16.91882427,2.17
,,,,80.28176351,21.36000706,38.57
,,,,77.7926732,12.25632311,6.08
,,,,78.05498179,19.59288554,29.8
,,,,69.51936609,12.03426836,12.59
,,,,71.6527706,21.02205808,0
,,,,65.09842177,13.78904346,11.38
,,,,75.40673559,17.86825012,0
,,,,75.97419925,13.65354746,15.3
,,,,67.86033918,20.3802812,0
,,,,71.58715854,20.23488614,11.71
,,,,65.43364846,18.30121559,2.16
,,,,75.0058759,14.34690497,29.76
,,,,79.09621344,17.70416439,12.65
,,,,77.13968955,12.88238721,7.29
,,,,83.92801237,17.80829373,4.6
,,,,82.47709453,17.14561573,15.18
,,,,75.18875906,19.96107674,6.35
,,,,66.27364333,20.05336482,0
,,,,75.93417887,19.74972288,3.84
,,,,82.58124565,18.06425271,12.05
,,,,58.01472883,8.432158961,0
,,,,58.76118765,12.36170772,4.23
,,,,61.62018576,8.924613084,3.54
,,,,52.07805947,7.698202822,0
,,,,63.74391985,6.659130344,0
,,,,53.81601493,13.42306867,9.61
,,,,53.18207159,6.736624804,5.67
,,,,65.03864608,10.21537506,6.15
,,,,64.38875365,7.158859164,7.87
,,,,66.78283965,8.436599113,1.77
,,,,62.47518647,9.053048372,0.19
,,,,62.87475564,12.48883483,7.22
,,,,52.90494072,11.8747402,8.57
,,,,63.07064309,6.800521524,9.17
,,,,64.39963293,6.265551051,0
,,,,65.65752408,13.6411738,6.28
,,,,66.36096454,14.65984582,2.43
,,,,62.83116804,10.69693686,6.53
,,,,59.46491305,5.759817338,2.54
,,,,62.6724018,9.6847423,2.87
,,,,69.01865003,6.587253708,6.99
,,,,69.35488326,9.910723014,1.36
,,,,64.27654606,6.633636387,1.13
,,,,64.76164357,9.560974367,8.31
,,,,64.8826507,8.092348645,5.06
,,,,60.61142038,5.392254117,0
,,,,62.66449934,7.714135284,8.81
,,,,65.05548628,12.27396272,10.29
,,,,50.2150225,9.230200124,4.49
,,,,65.82714849,10.9357874,1.4
,,,,53.06423028,12.73306899,11.06
,,,,51.10631951,7.58886744,10.73
,,,,54.8343059,9.772987472,0
,,,,55.451854,9.49344996,1.68
,,,,66.11067108,5.79019143,2.73
,,,,50.99133452,8.052746217,11.2
,,,,58.57889102,12.095808,7.46
,,,,58.17559475,9.688513192,1.39
,,,,58.76710534,14.29205117,2.98
,,,,60.96630849,11.5758831,2.46
,,,,60.29654689,12.46785568,0
,,,,63.2082432,10.73475171,5.6
,,,,55.58236643,9.805769219,5.27
,,,,54.65647767,7.908784539,5.96
,,,,52.23080165,5.854960284,4.12
,,,,63.11328189,12.37337761,0
,,,,53.18305492,13.39161188,0
,,,,65.8689305,6.571304373,3.32
,,,,60.74835948,7.001227818,7.5
,,,,52.31099128,5.410353712,4.41
,,,,61.90147806,10.41535396,0
,,,,52.77094639,10.67097095,0
,,,,67.12634315,8.042324364,2.81
,,,,51.17195677,6.548247209,5.05
,,,,64.11640959,8.768220004,6.96
,,,,61.95312389,9.065329771,11.76
,,,,66.19918809,7.679596471,8.62
,,,,52.37889323,9.774880181,6.08
,,,,57.63084676,8.388130443,0.31
,,,,62.44293059,10.14082741,10.22
,,,,55.86588141,6.320511484,0
,,,,52.18540438,7.238711096,8.48
,,,,58.48589099,5.808768898,12.42
,,,,57.70327741,13.48307934,10
,,,,61.64998266,7.77759912,1.05
,,,,68.80418469,6.922330128,0
,,,,60.12352612,6.519162107,0
,,,,50.89330812,6.85176739,3.23
,,,,57.14935772,5.923195152,1.61
,,,,65.12791575,12.12059446,4.21
,,,,68.43270392,6.946120964,0
,,,,59.70345405,6.788657238,6.97
,,,,65.34138614,11.5874808,0
,,,,68.24652205,6.377655592,3
,,,,59.29050508,9.72856854,0.61
,,,,54.14222296,14.89958892,6.75
,,,,65.67152003,8.59407486,0.17
,,,,55.73849639,10.54676133,0
,,,,67.36474518,11.57367628,5.8
,,,,67.17529347,5.461796436,0
,,,,64.77667286,5.540225603,2.13
,,,,58.77841982,13.42958257,8.45
,,,,62.88639771,12.05429022,5.88
,,,,68.6219128,14.22835886,3.14
,,,,56.90373235,11.85642452,3.34
,,,,60.41995952,9.027855098,0
,,,,51.53200233,7.556785073,5.05
,,,,68.31916536,5.048727722,5.47
,,,,68.9785167,9.710278242,4.06
,,,,61.62416316,12.63966732,3.05
,,,,61.71787339,13.31655786,2.29
,,,,51.04024989,9.831156424,6.95
,,,,68.69768023,6.510064763,0
,,,,60.89329089,13.11903324,0
,,,,52.47931363,7.761873442,7.52
,,,,54.24659799,9.299257869,0
,,,,65.78915828,9.514625774,0
,,,,65.70413038,11.5725419,5.12
,,,,66.95704416,11.06116824,4.66
,,,,54.70625729,13.97077935,2.19
,,,,66.47082579,9.953708196,10.04
,,,,67.5126173,13.51345314,7.88
,,,,62.0929797,13.81827236,2.47
,,,,54.52150596,12.30202787,0.19
,,,,67.69752357,6.091534704,4.33
,,,,62.4659094,10.22221331,3.94
,,,,55.37851513,14.20921674,8.94
,,,,69.34290207,14.97224892,2.01
,,,,56.28649722,5.630736492,8.13
,,,,54.18330512,10.44096616,0
,,,,63.28085177,10.68868221,4.76
